$1;1266516915131952155;mySimpleKiekerExample.bookstoreTracing.Bookstore;-9223372036854775808;1266516915131844212;CREATE;6209337986237071361;0
$2;1266516915179703099;0;NULL;mySimpleKiekerExample.bookstoreTracing.Catalog;getBook;(boolean);NULL;6209337986237071362;1266516915178551564;1266516915179690726;Nogge-PC;1;1;NULL;NULL
$2;1266516915204678055;0;NULL;mySimpleKiekerExample.bookstoreTracing.Catalog;getBook;(boolean);NULL;6209337986237071362;1266516915184729919;1266516915204671655;Nogge-PC;3;2;NULL;NULL
$2;1266516915204705361;0;NULL;mySimpleKiekerExample.bookstoreTracing.CRM;getOffers;();NULL;6209337986237071362;1266516915184703893;1266516915204704081;Nogge-PC;2;1;NULL;NULL
$2;1266516915204727120;0;NULL;mySimpleKiekerExample.bookstoreTracing.Bookstore;searchBook;();NULL;6209337986237071362;1266516915168919032;1266516915204710907;Nogge-PC;0;0;NULL;NULL
